web-scraper-order,web-scraper-start-url,review,bubble_rating
1669039678-4272,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Love the experience of soaking in a big bath tub that the room provides. Love how the staff handed you the welcome refreshment during your check in.
Undeniably, the experience was almost impeccable. If you're driving, parking is easy. Distance to local attractions are within walking distance.
Why is it not excellent? I just think that the building is quite old. that's all.",ui_bubble_rating bubble_40
1669039678-4273,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Overall pretty good. Despite this being a 5star hotel the service level / attentiveness of the front desk staff wasn't to par with the 5star rating. Saw a pile of room service plates being left at the door front of our neighbour for almost the whole day before it was cleared. Breakfast had limited selection  of food. Would recommend to stay here if you got a good discounted rate.,ui_bubble_rating bubble_40
1669039678-4274,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Our family enjoys staying at this hotel due to the great location. However, the hotel did not seem ready after the lockdown even though the prices had returned to pre-lockdown rates. Check in was delayed, despite the hotel calling the day before to confirm our arrival time. The room was only available at 4.30pm.",ui_bubble_rating bubble_40
1669039678-4275,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Clean room, love the breakfast spread & friendly staff. Beautiful view from the top floor pool. Hotel helped us with the surprise arrangement for our mom’s birthday. It was so lovely of the hotel! Thank you Casa Del Rio for your amazing service. Definitely will come back for the 3rd time and more.",ui_bubble_rating bubble_50
1669039678-4276,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Overall satisfied stay at CDR due to the large room and the breakfast good. The facilities great and short walking distance to major interest place to visit and also no problem get either local or international cuisine.,ui_bubble_rating bubble_50
1669039678-4277,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"In overall, service is in moderate level. Extra bed request is only be ready after I checked in. Cleanliness of the room is moderate as well. However location is quite strategic as its just walking distance to Jonker street. But sad to say that Jonker street is only opened from Friday onwards during mco period. Not much enjoying the pool service too as weather is bad but i like the infinity pool so much. If you ask me would I recommended to other, i would say yes if price can be lower. Breakfast is nice but less variety especially for a vegetarian.",ui_bubble_rating bubble_30
1669039678-4278,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"I would like to share my experience and  recommended to others. There is wonderful experience during check in and check out. Both handled by Fiz from the reception. He is very soft spoken, know my name and manage to get all the request. Fatin serve us ice ball for the welcome drink. Food at the restaurant also good and friendly. All place visit in the hotel are following the SOP. Definitely will be back to the hotel when visit melaka",ui_bubble_rating bubble_50
1669039678-4279,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"My 3rd time staying at this hotel. The room was sanitized and very clean prior checkin. Staff are friendly and helpful too.
Location of this hotel also strategic and it is easy for guest to opt for food panda etc. As overall, Casa Del Rio is a recommended place to stay.",ui_bubble_rating bubble_50
1669039678-4280,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"We was impress with front desk service,they so friendly and well organize our room and request.The room is spacious and clean.Room service food was delicious and sent to room on time.will be back when we visit melaka again.",ui_bubble_rating bubble_50
1669039678-4281,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Stay during CMCO,no activity due to SOP..all facilities are close. The room was huge,clean & it also been sanitize. my kids love the room decoration..no pool no problem the bathtub is quite big & comfortable.me n my kid love it..their staff very friendly..",ui_bubble_rating bubble_50
1669039678-4282,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Great location, really pleasant and clean rooms, but the thing that makes this such a good place to stay are the staff. All of the people are incredibly helpful and generous with their time and advice. 2 staff I would like to credit them is one is Mr Iqbal(hope that I spell the name correctly) and the manager Mr Faiz.He went all out to make sure we feels like home 😍 from the time we arrived until we leave the hotel.  We had a wonderful stay here. The staff was great and always so welcoming. We had the room with the view of the River. Best room in the place and a beautiful morning view (my own bias of course!). We loved that it was within walking distance of lots of great sights and places to eat. Another credit that I can give here is , as we all know that it’s Covid 19, I feel safe here as the moment I step into the lobby I was welcome with a smile and very important part is the Covid SOP practice by Front desk staff. Room was super large and clean. Love the originality that brings back home memories the aik cheong coffee. Overall 5 ⭐️⭐️⭐️⭐️⭐️ From the team , facilities , the breakfast f&b team and for sure I will come back !!

Keep it up guys  !!",ui_bubble_rating bubble_50
1669039678-4283,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Few years back, I was admiring Casa Del Rio from far. Thank you to the birthday promotion as I managed to book a room in Case Del Rio with affordable price.

Overall, my family and I had wonderful time in Casa Del Rio. We stayed for 3 days and 2 nights. We booked a room facing the river and we loved the view and enjoyed the surrounding especially at night. My husband and I were having our dinner in the balcony while listening to music from the cruise.

Casa del rio followed the SOP for covid19 prevention. The team would sterilise the room and labelled it with a sticker as 'sterilised'. Thus, we didnt have to worry about the hygiene of the room and toilet. The bath tub was huge - my husband, daughter and I managed to enjoy our bath together.

We were lucky as the hotel has started buffet for breakfast. So we had variety of choices for breakfast. 

Casa del rio had its own private jetty for the river cruise. Thus, we just booked the tickets from the hotel reception counter.

We would like to thank
1) Fatin - for helping my husband and the event planner to decorate the room for my birthday. It was such a lovely surprise. Thank you to the male officer who helped to find a lighter and take our pictures.

2) Aisyah - for the great massage. Thank you for giving extra massage at my shoulder too.

3) Nana - for listening the other side of story and not charging us for breaking the ceramic container. I consider that as my birthday gift from casa del rio. Sorry we didnt inform earlier that the pressor was faulty which led to my 2 years old daughter to accidentally broke the container. Huhu

4) All the friendly and helpful Casa del rio staffs :) 

Some suggestion for improvement:
1) To make sure there is one person waiting at the main entrance. We checked in at 8pm but we had to walk to the counter to call for assistance. Not really a big issue but this was 1st time I went to a 5 stars hotel with no receptionist waiting at the main entrance.

2) Since you have birthday promotion, it will be thoughtful if u can give a birthday man or lady a slice of cake on our birthday :) My husband and I had received cakes from other hotels previously on our birthday.

Overall, we are satisfied. Thanks a million casa del rio for the wonderful stay.",ui_bubble_rating bubble_50
1669039678-4284,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Upon checking in,we were greeted by security and was being helped with our luggage's. 
We were served with with ""Gula Melaka Sorbet"" while waiting for the process of checking In.
Check in process were quick and less hassle.

Rooms were fantastic with an awesome view of the significant Malacca River.
However you might hear loud music from the trishaw near the Malacca river till late midnight which i cant blame the property as it is beyond of their control.

I would like to thank Mr.Faiz from Front Office that had make our holiday an awesome trip. He had took the the extra mile for getting our child float pumped and had check on us on daily basis if we need any other assistance.
Mr.Faiz had gave us information about Malacca on places to visit which is suitable for children.

Good initiative by security team as well as they will clean your car windscreen every morning so we would had a safe and clearer driving experience.

Breakfast experience was good. Menu was fair. 
Exec Chef did a good job by getting his team prepare food without a long delay and he had personally check on the guest how was the breakfast experience which was very good. 

Overall experience were awesome and will definitely choose Casa Del Rio again for our future trip in Malacca.",ui_bubble_rating bubble_50
